,msi_inputs,gt_outputs
21,msi_inputs/simulated_01/simulated_01_frame_00012.tif,gt_outputs/simulated_01/simulated_01_gt_00012.png
22,msi_inputs/simulated_01/simulated_01_frame_00086.tif,gt_outputs/simulated_01/simulated_01_gt_00086.png
23,msi_inputs/simulated_01/simulated_01_frame_00040.tif,gt_outputs/simulated_01/simulated_01_gt_00040.png
24,msi_inputs/simulated_01/simulated_01_frame_00022.tif,gt_outputs/simulated_01/simulated_01_gt_00022.png
25,msi_inputs/simulated_01/simulated_01_frame_00034.tif,gt_outputs/simulated_01/simulated_01_gt_00034.png
26,msi_inputs/simulated_01/simulated_01_frame_00051.tif,gt_outputs/simulated_01/simulated_01_gt_00051.png
27,msi_inputs/simulated_01/simulated_01_frame_00146.tif,gt_outputs/simulated_01/simulated_01_gt_00146.png
28,msi_inputs/simulated_01/simulated_01_frame_00033.tif,gt_outputs/simulated_01/simulated_01_gt_00033.png
29,msi_inputs/simulated_01/simulated_01_frame_00049.tif,gt_outputs/simulated_01/simulated_01_gt_00049.png
30,msi_inputs/simulated_01/simulated_01_frame_00050.tif,gt_outputs/simulated_01/simulated_01_gt_00050.png
31,msi_inputs/simulated_01/simulated_01_frame_00025.tif,gt_outputs/simulated_01/simulated_01_gt_00025.png
32,msi_inputs/simulated_01/simulated_01_frame_00162.tif,gt_outputs/simulated_01/simulated_01_gt_00162.png
33,msi_inputs/simulated_01/simulated_01_frame_00195.tif,gt_outputs/simulated_01/simulated_01_gt_00195.png
34,msi_inputs/simulated_01/simulated_01_frame_00136.tif,gt_outputs/simulated_01/simulated_01_gt_00136.png
35,msi_inputs/simulated_01/simulated_01_frame_00020.tif,gt_outputs/simulated_01/simulated_01_gt_00020.png
36,msi_inputs/simulated_01/simulated_01_frame_00113.tif,gt_outputs/simulated_01/simulated_01_gt_00113.png
37,msi_inputs/simulated_01/simulated_01_frame_00019.tif,gt_outputs/simulated_01/simulated_01_gt_00019.png
38,msi_inputs/simulated_01/simulated_01_frame_00144.tif,gt_outputs/simulated_01/simulated_01_gt_00144.png
39,msi_inputs/simulated_01/simulated_01_frame_00135.tif,gt_outputs/simulated_01/simulated_01_gt_00135.png
40,msi_inputs/simulated_01/simulated_01_frame_00166.tif,gt_outputs/simulated_01/simulated_01_gt_00166.png
41,msi_inputs/simulated_01/simulated_01_frame_00115.tif,gt_outputs/simulated_01/simulated_01_gt_00115.png
42,msi_inputs/simulated_01/simulated_01_frame_00163.tif,gt_outputs/simulated_01/simulated_01_gt_00163.png
43,msi_inputs/simulated_01/simulated_01_frame_00007.tif,gt_outputs/simulated_01/simulated_01_gt_00007.png
44,msi_inputs/simulated_01/simulated_01_frame_00010.tif,gt_outputs/simulated_01/simulated_01_gt_00010.png
45,msi_inputs/simulated_01/simulated_01_frame_00170.tif,gt_outputs/simulated_01/simulated_01_gt_00170.png
46,msi_inputs/simulated_01/simulated_01_frame_00067.tif,gt_outputs/simulated_01/simulated_01_gt_00067.png
47,msi_inputs/simulated_01/simulated_01_frame_00168.tif,gt_outputs/simulated_01/simulated_01_gt_00168.png
48,msi_inputs/simulated_01/simulated_01_frame_00070.tif,gt_outputs/simulated_01/simulated_01_gt_00070.png
49,msi_inputs/simulated_01/simulated_01_frame_00037.tif,gt_outputs/simulated_01/simulated_01_gt_00037.png
50,msi_inputs/simulated_01/simulated_01_frame_00127.tif,gt_outputs/simulated_01/simulated_01_gt_00127.png
51,msi_inputs/simulated_01/simulated_01_frame_00005.tif,gt_outputs/simulated_01/simulated_01_gt_00005.png
52,msi_inputs/simulated_01/simulated_01_frame_00032.tif,gt_outputs/simulated_01/simulated_01_gt_00032.png
53,msi_inputs/simulated_01/simulated_01_frame_00059.tif,gt_outputs/simulated_01/simulated_01_gt_00059.png
54,msi_inputs/simulated_01/simulated_01_frame_00192.tif,gt_outputs/simulated_01/simulated_01_gt_00192.png
55,msi_inputs/simulated_01/simulated_01_frame_00096.tif,gt_outputs/simulated_01/simulated_01_gt_00096.png
56,msi_inputs/simulated_01/simulated_01_frame_00095.tif,gt_outputs/simulated_01/simulated_01_gt_00095.png
57,msi_inputs/simulated_01/simulated_01_frame_00116.tif,gt_outputs/simulated_01/simulated_01_gt_00116.png
58,msi_inputs/simulated_01/simulated_01_frame_00193.tif,gt_outputs/simulated_01/simulated_01_gt_00193.png
59,msi_inputs/simulated_01/simulated_01_frame_00178.tif,gt_outputs/simulated_01/simulated_01_gt_00178.png
60,msi_inputs/simulated_01/simulated_01_frame_00099.tif,gt_outputs/simulated_01/simulated_01_gt_00099.png
61,msi_inputs/simulated_01/simulated_01_frame_00076.tif,gt_outputs/simulated_01/simulated_01_gt_00076.png
62,msi_inputs/simulated_01/simulated_01_frame_00141.tif,gt_outputs/simulated_01/simulated_01_gt_00141.png
63,msi_inputs/simulated_01/simulated_01_frame_00001.tif,gt_outputs/simulated_01/simulated_01_gt_00001.png
64,msi_inputs/simulated_01/simulated_01_frame_00031.tif,gt_outputs/simulated_01/simulated_01_gt_00031.png
65,msi_inputs/simulated_01/simulated_01_frame_00098.tif,gt_outputs/simulated_01/simulated_01_gt_00098.png
66,msi_inputs/simulated_01/simulated_01_frame_00188.tif,gt_outputs/simulated_01/simulated_01_gt_00188.png
67,msi_inputs/simulated_01/simulated_01_frame_00024.tif,gt_outputs/simulated_01/simulated_01_gt_00024.png
68,msi_inputs/simulated_01/simulated_01_frame_00055.tif,gt_outputs/simulated_01/simulated_01_gt_00055.png
69,msi_inputs/simulated_01/simulated_01_frame_00181.tif,gt_outputs/simulated_01/simulated_01_gt_00181.png
70,msi_inputs/simulated_01/simulated_01_frame_00101.tif,gt_outputs/simulated_01/simulated_01_gt_00101.png
71,msi_inputs/simulated_01/simulated_01_frame_00197.tif,gt_outputs/simulated_01/simulated_01_gt_00197.png
72,msi_inputs/simulated_01/simulated_01_frame_00122.tif,gt_outputs/simulated_01/simulated_01_gt_00122.png
73,msi_inputs/simulated_01/simulated_01_frame_00139.tif,gt_outputs/simulated_01/simulated_01_gt_00139.png
74,msi_inputs/simulated_01/simulated_01_frame_00079.tif,gt_outputs/simulated_01/simulated_01_gt_00079.png
75,msi_inputs/simulated_01/simulated_01_frame_00198.tif,gt_outputs/simulated_01/simulated_01_gt_00198.png
76,msi_inputs/simulated_01/simulated_01_frame_00108.tif,gt_outputs/simulated_01/simulated_01_gt_00108.png
77,msi_inputs/simulated_01/simulated_01_frame_00131.tif,gt_outputs/simulated_01/simulated_01_gt_00131.png
78,msi_inputs/simulated_01/simulated_01_frame_00173.tif,gt_outputs/simulated_01/simulated_01_gt_00173.png
79,msi_inputs/simulated_01/simulated_01_frame_00177.tif,gt_outputs/simulated_01/simulated_01_gt_00177.png
80,msi_inputs/simulated_01/simulated_01_frame_00112.tif,gt_outputs/simulated_01/simulated_01_gt_00112.png
81,msi_inputs/simulated_01/simulated_01_frame_00011.tif,gt_outputs/simulated_01/simulated_01_gt_00011.png
82,msi_inputs/simulated_01/simulated_01_frame_00172.tif,gt_outputs/simulated_01/simulated_01_gt_00172.png
83,msi_inputs/simulated_01/simulated_01_frame_00190.tif,gt_outputs/simulated_01/simulated_01_gt_00190.png
84,msi_inputs/simulated_01/simulated_01_frame_00126.tif,gt_outputs/simulated_01/simulated_01_gt_00126.png
85,msi_inputs/simulated_01/simulated_01_frame_00045.tif,gt_outputs/simulated_01/simulated_01_gt_00045.png
86,msi_inputs/simulated_01/simulated_01_frame_00196.tif,gt_outputs/simulated_01/simulated_01_gt_00196.png
87,msi_inputs/simulated_01/simulated_01_frame_00114.tif,gt_outputs/simulated_01/simulated_01_gt_00114.png
88,msi_inputs/simulated_01/simulated_01_frame_00036.tif,gt_outputs/simulated_01/simulated_01_gt_00036.png
89,msi_inputs/simulated_01/simulated_01_frame_00003.tif,gt_outputs/simulated_01/simulated_01_gt_00003.png
90,msi_inputs/simulated_01/simulated_01_frame_00183.tif,gt_outputs/simulated_01/simulated_01_gt_00183.png
91,msi_inputs/simulated_01/simulated_01_frame_00184.tif,gt_outputs/simulated_01/simulated_01_gt_00184.png
92,msi_inputs/simulated_01/simulated_01_frame_00039.tif,gt_outputs/simulated_01/simulated_01_gt_00039.png
93,msi_inputs/simulated_01/simulated_01_frame_00182.tif,gt_outputs/simulated_01/simulated_01_gt_00182.png
94,msi_inputs/simulated_01/simulated_01_frame_00186.tif,gt_outputs/simulated_01/simulated_01_gt_00186.png
95,msi_inputs/simulated_01/simulated_01_frame_00121.tif,gt_outputs/simulated_01/simulated_01_gt_00121.png
96,msi_inputs/simulated_01/simulated_01_frame_00004.tif,gt_outputs/simulated_01/simulated_01_gt_00004.png
97,msi_inputs/simulated_01/simulated_01_frame_00030.tif,gt_outputs/simulated_01/simulated_01_gt_00030.png
98,msi_inputs/simulated_01/simulated_01_frame_00062.tif,gt_outputs/simulated_01/simulated_01_gt_00062.png
99,msi_inputs/simulated_01/simulated_01_frame_00068.tif,gt_outputs/simulated_01/simulated_01_gt_00068.png
100,msi_inputs/simulated_01/simulated_01_frame_00057.tif,gt_outputs/simulated_01/simulated_01_gt_00057.png
101,msi_inputs/simulated_01/simulated_01_frame_00161.tif,gt_outputs/simulated_01/simulated_01_gt_00161.png
102,msi_inputs/simulated_01/simulated_01_frame_00160.tif,gt_outputs/simulated_01/simulated_01_gt_00160.png
103,msi_inputs/simulated_01/simulated_01_frame_00164.tif,gt_outputs/simulated_01/simulated_01_gt_00164.png
104,msi_inputs/simulated_01/simulated_01_frame_00081.tif,gt_outputs/simulated_01/simulated_01_gt_00081.png
105,msi_inputs/simulated_01/simulated_01_frame_00069.tif,gt_outputs/simulated_01/simulated_01_gt_00069.png
106,msi_inputs/simulated_01/simulated_01_frame_00169.tif,gt_outputs/simulated_01/simulated_01_gt_00169.png
107,msi_inputs/simulated_01/simulated_01_frame_00018.tif,gt_outputs/simulated_01/simulated_01_gt_00018.png
108,msi_inputs/simulated_01/simulated_01_frame_00046.tif,gt_outputs/simulated_01/simulated_01_gt_00046.png
109,msi_inputs/simulated_01/simulated_01_frame_00094.tif,gt_outputs/simulated_01/simulated_01_gt_00094.png
110,msi_inputs/simulated_01/simulated_01_frame_00148.tif,gt_outputs/simulated_01/simulated_01_gt_00148.png
111,msi_inputs/simulated_01/simulated_01_frame_00123.tif,gt_outputs/simulated_01/simulated_01_gt_00123.png
112,msi_inputs/simulated_01/simulated_01_frame_00087.tif,gt_outputs/simulated_01/simulated_01_gt_00087.png
113,msi_inputs/simulated_01/simulated_01_frame_00109.tif,gt_outputs/simulated_01/simulated_01_gt_00109.png
114,msi_inputs/simulated_01/simulated_01_frame_00043.tif,gt_outputs/simulated_01/simulated_01_gt_00043.png
115,msi_inputs/simulated_01/simulated_01_frame_00075.tif,gt_outputs/simulated_01/simulated_01_gt_00075.png
116,msi_inputs/simulated_01/simulated_01_frame_00074.tif,gt_outputs/simulated_01/simulated_01_gt_00074.png
117,msi_inputs/simulated_01/simulated_01_frame_00191.tif,gt_outputs/simulated_01/simulated_01_gt_00191.png
118,msi_inputs/simulated_01/simulated_01_frame_00042.tif,gt_outputs/simulated_01/simulated_01_gt_00042.png
119,msi_inputs/simulated_01/simulated_01_frame_00105.tif,gt_outputs/simulated_01/simulated_01_gt_00105.png
120,msi_inputs/simulated_01/simulated_01_frame_00023.tif,gt_outputs/simulated_01/simulated_01_gt_00023.png
121,msi_inputs/simulated_01/simulated_01_frame_00199.tif,gt_outputs/simulated_01/simulated_01_gt_00199.png
122,msi_inputs/simulated_01/simulated_01_frame_00194.tif,gt_outputs/simulated_01/simulated_01_gt_00194.png
123,msi_inputs/simulated_01/simulated_01_frame_00063.tif,gt_outputs/simulated_01/simulated_01_gt_00063.png
124,msi_inputs/simulated_01/simulated_01_frame_00017.tif,gt_outputs/simulated_01/simulated_01_gt_00017.png
125,msi_inputs/simulated_01/simulated_01_frame_00152.tif,gt_outputs/simulated_01/simulated_01_gt_00152.png
126,msi_inputs/simulated_01/simulated_01_frame_00154.tif,gt_outputs/simulated_01/simulated_01_gt_00154.png
127,msi_inputs/simulated_01/simulated_01_frame_00044.tif,gt_outputs/simulated_01/simulated_01_gt_00044.png
128,msi_inputs/simulated_01/simulated_01_frame_00159.tif,gt_outputs/simulated_01/simulated_01_gt_00159.png
129,msi_inputs/simulated_01/simulated_01_frame_00155.tif,gt_outputs/simulated_01/simulated_01_gt_00155.png
130,msi_inputs/simulated_01/simulated_01_frame_00119.tif,gt_outputs/simulated_01/simulated_01_gt_00119.png
131,msi_inputs/simulated_01/simulated_01_frame_00009.tif,gt_outputs/simulated_01/simulated_01_gt_00009.png
132,msi_inputs/simulated_01/simulated_01_frame_00118.tif,gt_outputs/simulated_01/simulated_01_gt_00118.png
133,msi_inputs/simulated_01/simulated_01_frame_00083.tif,gt_outputs/simulated_01/simulated_01_gt_00083.png
134,msi_inputs/simulated_01/simulated_01_frame_00048.tif,gt_outputs/simulated_01/simulated_01_gt_00048.png
135,msi_inputs/simulated_01/simulated_01_frame_00056.tif,gt_outputs/simulated_01/simulated_01_gt_00056.png
136,msi_inputs/simulated_01/simulated_01_frame_00143.tif,gt_outputs/simulated_01/simulated_01_gt_00143.png
137,msi_inputs/simulated_01/simulated_01_frame_00091.tif,gt_outputs/simulated_01/simulated_01_gt_00091.png
138,msi_inputs/simulated_01/simulated_01_frame_00077.tif,gt_outputs/simulated_01/simulated_01_gt_00077.png
139,msi_inputs/simulated_01/simulated_01_frame_00053.tif,gt_outputs/simulated_01/simulated_01_gt_00053.png
140,msi_inputs/simulated_02/simulated_02_frame_00184.tif,gt_outputs/simulated_02/simulated_02_gt_00184.png
141,msi_inputs/simulated_02/simulated_02_frame_00102.tif,gt_outputs/simulated_02/simulated_02_gt_00102.png
142,msi_inputs/simulated_02/simulated_02_frame_00176.tif,gt_outputs/simulated_02/simulated_02_gt_00176.png
143,msi_inputs/simulated_02/simulated_02_frame_00119.tif,gt_outputs/simulated_02/simulated_02_gt_00119.png
144,msi_inputs/simulated_02/simulated_02_frame_00185.tif,gt_outputs/simulated_02/simulated_02_gt_00185.png
145,msi_inputs/simulated_02/simulated_02_frame_00086.tif,gt_outputs/simulated_02/simulated_02_gt_00086.png
146,msi_inputs/simulated_02/simulated_02_frame_00023.tif,gt_outputs/simulated_02/simulated_02_gt_00023.png
147,msi_inputs/simulated_02/simulated_02_frame_00188.tif,gt_outputs/simulated_02/simulated_02_gt_00188.png
148,msi_inputs/simulated_02/simulated_02_frame_00126.tif,gt_outputs/simulated_02/simulated_02_gt_00126.png
149,msi_inputs/simulated_02/simulated_02_frame_00121.tif,gt_outputs/simulated_02/simulated_02_gt_00121.png
150,msi_inputs/simulated_02/simulated_02_frame_00137.tif,gt_outputs/simulated_02/simulated_02_gt_00137.png
151,msi_inputs/simulated_02/simulated_02_frame_00015.tif,gt_outputs/simulated_02/simulated_02_gt_00015.png
152,msi_inputs/simulated_02/simulated_02_frame_00093.tif,gt_outputs/simulated_02/simulated_02_gt_00093.png
153,msi_inputs/simulated_02/simulated_02_frame_00152.tif,gt_outputs/simulated_02/simulated_02_gt_00152.png
154,msi_inputs/simulated_02/simulated_02_frame_00080.tif,gt_outputs/simulated_02/simulated_02_gt_00080.png
155,msi_inputs/simulated_02/simulated_02_frame_00006.tif,gt_outputs/simulated_02/simulated_02_gt_00006.png
156,msi_inputs/simulated_02/simulated_02_frame_00099.tif,gt_outputs/simulated_02/simulated_02_gt_00099.png
157,msi_inputs/simulated_02/simulated_02_frame_00052.tif,gt_outputs/simulated_02/simulated_02_gt_00052.png
158,msi_inputs/simulated_02/simulated_02_frame_00134.tif,gt_outputs/simulated_02/simulated_02_gt_00134.png
159,msi_inputs/simulated_02/simulated_02_frame_00198.tif,gt_outputs/simulated_02/simulated_02_gt_00198.png
160,msi_inputs/simulated_02/simulated_02_frame_00196.tif,gt_outputs/simulated_02/simulated_02_gt_00196.png
161,msi_inputs/simulated_02/simulated_02_frame_00114.tif,gt_outputs/simulated_02/simulated_02_gt_00114.png
162,msi_inputs/simulated_02/simulated_02_frame_00025.tif,gt_outputs/simulated_02/simulated_02_gt_00025.png
163,msi_inputs/simulated_02/simulated_02_frame_00066.tif,gt_outputs/simulated_02/simulated_02_gt_00066.png
164,msi_inputs/simulated_02/simulated_02_frame_00158.tif,gt_outputs/simulated_02/simulated_02_gt_00158.png
165,msi_inputs/simulated_02/simulated_02_frame_00013.tif,gt_outputs/simulated_02/simulated_02_gt_00013.png
166,msi_inputs/simulated_02/simulated_02_frame_00105.tif,gt_outputs/simulated_02/simulated_02_gt_00105.png
167,msi_inputs/simulated_02/simulated_02_frame_00078.tif,gt_outputs/simulated_02/simulated_02_gt_00078.png
168,msi_inputs/simulated_02/simulated_02_frame_00197.tif,gt_outputs/simulated_02/simulated_02_gt_00197.png
169,msi_inputs/simulated_02/simulated_02_frame_00139.tif,gt_outputs/simulated_02/simulated_02_gt_00139.png
170,msi_inputs/simulated_02/simulated_02_frame_00177.tif,gt_outputs/simulated_02/simulated_02_gt_00177.png
171,msi_inputs/simulated_02/simulated_02_frame_00090.tif,gt_outputs/simulated_02/simulated_02_gt_00090.png
172,msi_inputs/simulated_02/simulated_02_frame_00059.tif,gt_outputs/simulated_02/simulated_02_gt_00059.png
173,msi_inputs/simulated_02/simulated_02_frame_00060.tif,gt_outputs/simulated_02/simulated_02_gt_00060.png
174,msi_inputs/simulated_02/simulated_02_frame_00111.tif,gt_outputs/simulated_02/simulated_02_gt_00111.png
175,msi_inputs/simulated_02/simulated_02_frame_00180.tif,gt_outputs/simulated_02/simulated_02_gt_00180.png
176,msi_inputs/simulated_02/simulated_02_frame_00150.tif,gt_outputs/simulated_02/simulated_02_gt_00150.png
177,msi_inputs/simulated_02/simulated_02_frame_00156.tif,gt_outputs/simulated_02/simulated_02_gt_00156.png
178,msi_inputs/simulated_02/simulated_02_frame_00170.tif,gt_outputs/simulated_02/simulated_02_gt_00170.png
179,msi_inputs/simulated_02/simulated_02_frame_00104.tif,gt_outputs/simulated_02/simulated_02_gt_00104.png
180,msi_inputs/simulated_02/simulated_02_frame_00169.tif,gt_outputs/simulated_02/simulated_02_gt_00169.png
181,msi_inputs/simulated_02/simulated_02_frame_00065.tif,gt_outputs/simulated_02/simulated_02_gt_00065.png
182,msi_inputs/simulated_02/simulated_02_frame_00112.tif,gt_outputs/simulated_02/simulated_02_gt_00112.png
183,msi_inputs/simulated_02/simulated_02_frame_00124.tif,gt_outputs/simulated_02/simulated_02_gt_00124.png
184,msi_inputs/simulated_02/simulated_02_frame_00098.tif,gt_outputs/simulated_02/simulated_02_gt_00098.png
185,msi_inputs/simulated_02/simulated_02_frame_00164.tif,gt_outputs/simulated_02/simulated_02_gt_00164.png
186,msi_inputs/simulated_02/simulated_02_frame_00029.tif,gt_outputs/simulated_02/simulated_02_gt_00029.png
187,msi_inputs/simulated_02/simulated_02_frame_00118.tif,gt_outputs/simulated_02/simulated_02_gt_00118.png
188,msi_inputs/simulated_02/simulated_02_frame_00148.tif,gt_outputs/simulated_02/simulated_02_gt_00148.png
189,msi_inputs/simulated_02/simulated_02_frame_00067.tif,gt_outputs/simulated_02/simulated_02_gt_00067.png
190,msi_inputs/simulated_02/simulated_02_frame_00145.tif,gt_outputs/simulated_02/simulated_02_gt_00145.png
191,msi_inputs/simulated_02/simulated_02_frame_00103.tif,gt_outputs/simulated_02/simulated_02_gt_00103.png
192,msi_inputs/simulated_02/simulated_02_frame_00004.tif,gt_outputs/simulated_02/simulated_02_gt_00004.png
193,msi_inputs/simulated_02/simulated_02_frame_00199.tif,gt_outputs/simulated_02/simulated_02_gt_00199.png
194,msi_inputs/simulated_02/simulated_02_frame_00000.tif,gt_outputs/simulated_02/simulated_02_gt_00000.png
195,msi_inputs/simulated_02/simulated_02_frame_00195.tif,gt_outputs/simulated_02/simulated_02_gt_00195.png
196,msi_inputs/simulated_02/simulated_02_frame_00074.tif,gt_outputs/simulated_02/simulated_02_gt_00074.png
197,msi_inputs/simulated_02/simulated_02_frame_00032.tif,gt_outputs/simulated_02/simulated_02_gt_00032.png
198,msi_inputs/simulated_02/simulated_02_frame_00109.tif,gt_outputs/simulated_02/simulated_02_gt_00109.png
199,msi_inputs/simulated_02/simulated_02_frame_00130.tif,gt_outputs/simulated_02/simulated_02_gt_00130.png
200,msi_inputs/simulated_02/simulated_02_frame_00189.tif,gt_outputs/simulated_02/simulated_02_gt_00189.png
201,msi_inputs/simulated_02/simulated_02_frame_00128.tif,gt_outputs/simulated_02/simulated_02_gt_00128.png
202,msi_inputs/simulated_02/simulated_02_frame_00001.tif,gt_outputs/simulated_02/simulated_02_gt_00001.png
203,msi_inputs/simulated_02/simulated_02_frame_00021.tif,gt_outputs/simulated_02/simulated_02_gt_00021.png
204,msi_inputs/simulated_02/simulated_02_frame_00073.tif,gt_outputs/simulated_02/simulated_02_gt_00073.png
205,msi_inputs/simulated_02/simulated_02_frame_00171.tif,gt_outputs/simulated_02/simulated_02_gt_00171.png
206,msi_inputs/simulated_02/simulated_02_frame_00147.tif,gt_outputs/simulated_02/simulated_02_gt_00147.png
207,msi_inputs/simulated_02/simulated_02_frame_00072.tif,gt_outputs/simulated_02/simulated_02_gt_00072.png
208,msi_inputs/simulated_02/simulated_02_frame_00014.tif,gt_outputs/simulated_02/simulated_02_gt_00014.png
209,msi_inputs/simulated_02/simulated_02_frame_00081.tif,gt_outputs/simulated_02/simulated_02_gt_00081.png
210,msi_inputs/simulated_02/simulated_02_frame_00135.tif,gt_outputs/simulated_02/simulated_02_gt_00135.png
211,msi_inputs/simulated_02/simulated_02_frame_00168.tif,gt_outputs/simulated_02/simulated_02_gt_00168.png
212,msi_inputs/simulated_02/simulated_02_frame_00009.tif,gt_outputs/simulated_02/simulated_02_gt_00009.png
213,msi_inputs/simulated_02/simulated_02_frame_00160.tif,gt_outputs/simulated_02/simulated_02_gt_00160.png
214,msi_inputs/simulated_02/simulated_02_frame_00079.tif,gt_outputs/simulated_02/simulated_02_gt_00079.png
215,msi_inputs/simulated_02/simulated_02_frame_00149.tif,gt_outputs/simulated_02/simulated_02_gt_00149.png
216,msi_inputs/simulated_02/simulated_02_frame_00097.tif,gt_outputs/simulated_02/simulated_02_gt_00097.png
217,msi_inputs/simulated_02/simulated_02_frame_00122.tif,gt_outputs/simulated_02/simulated_02_gt_00122.png
218,msi_inputs/simulated_02/simulated_02_frame_00106.tif,gt_outputs/simulated_02/simulated_02_gt_00106.png
219,msi_inputs/simulated_02/simulated_02_frame_00061.tif,gt_outputs/simulated_02/simulated_02_gt_00061.png
220,msi_inputs/simulated_02/simulated_02_frame_00167.tif,gt_outputs/simulated_02/simulated_02_gt_00167.png
221,msi_inputs/simulated_02/simulated_02_frame_00077.tif,gt_outputs/simulated_02/simulated_02_gt_00077.png
222,msi_inputs/simulated_02/simulated_02_frame_00056.tif,gt_outputs/simulated_02/simulated_02_gt_00056.png
223,msi_inputs/simulated_02/simulated_02_frame_00095.tif,gt_outputs/simulated_02/simulated_02_gt_00095.png
224,msi_inputs/simulated_02/simulated_02_frame_00192.tif,gt_outputs/simulated_02/simulated_02_gt_00192.png
225,msi_inputs/simulated_02/simulated_02_frame_00088.tif,gt_outputs/simulated_02/simulated_02_gt_00088.png
226,msi_inputs/simulated_02/simulated_02_frame_00076.tif,gt_outputs/simulated_02/simulated_02_gt_00076.png
227,msi_inputs/simulated_02/simulated_02_frame_00159.tif,gt_outputs/simulated_02/simulated_02_gt_00159.png
228,msi_inputs/simulated_02/simulated_02_frame_00138.tif,gt_outputs/simulated_02/simulated_02_gt_00138.png
229,msi_inputs/simulated_02/simulated_02_frame_00042.tif,gt_outputs/simulated_02/simulated_02_gt_00042.png
230,msi_inputs/simulated_02/simulated_02_frame_00141.tif,gt_outputs/simulated_02/simulated_02_gt_00141.png
231,msi_inputs/simulated_02/simulated_02_frame_00142.tif,gt_outputs/simulated_02/simulated_02_gt_00142.png
232,msi_inputs/simulated_02/simulated_02_frame_00062.tif,gt_outputs/simulated_02/simulated_02_gt_00062.png
233,msi_inputs/simulated_02/simulated_02_frame_00070.tif,gt_outputs/simulated_02/simulated_02_gt_00070.png
234,msi_inputs/simulated_02/simulated_02_frame_00033.tif,gt_outputs/simulated_02/simulated_02_gt_00033.png
235,msi_inputs/simulated_02/simulated_02_frame_00002.tif,gt_outputs/simulated_02/simulated_02_gt_00002.png
236,msi_inputs/simulated_02/simulated_02_frame_00041.tif,gt_outputs/simulated_02/simulated_02_gt_00041.png
237,msi_inputs/simulated_02/simulated_02_frame_00125.tif,gt_outputs/simulated_02/simulated_02_gt_00125.png
238,msi_inputs/simulated_02/simulated_02_frame_00155.tif,gt_outputs/simulated_02/simulated_02_gt_00155.png
239,msi_inputs/simulated_02/simulated_02_frame_00008.tif,gt_outputs/simulated_02/simulated_02_gt_00008.png
240,msi_inputs/simulated_02/simulated_02_frame_00037.tif,gt_outputs/simulated_02/simulated_02_gt_00037.png
241,msi_inputs/simulated_02/simulated_02_frame_00044.tif,gt_outputs/simulated_02/simulated_02_gt_00044.png
242,msi_inputs/simulated_02/simulated_02_frame_00020.tif,gt_outputs/simulated_02/simulated_02_gt_00020.png
243,msi_inputs/simulated_02/simulated_02_frame_00034.tif,gt_outputs/simulated_02/simulated_02_gt_00034.png
244,msi_inputs/simulated_02/simulated_02_frame_00174.tif,gt_outputs/simulated_02/simulated_02_gt_00174.png
